x,y,psi,omega,u,v
0.000000,0.798077,0.000000,3.906498,0.000000,0.000000
0.000000,0.807692,0.000000,4.103862,0.000000,0.000000
0.000000,0.817308,0.000000,4.330479,0.000000,0.000000
0.000000,0.826923,0.000000,4.592026,0.000000,0.000000
0.000000,0.836538,0.000000,4.895438,0.000000,0.000000
0.000000,0.846154,0.000000,5.249289,0.000000,0.000000
0.000000,0.855769,0.000000,5.664313,0.000000,0.000000
0.000000,0.865385,0.000000,6.154085,0.000000,0.000000
0.000000,0.875000,0.000000,6.735913,0.000000,0.000000
0.000000,0.884615,0.000000,7.432099,0.000000,0.000000
0.000000,0.894231,0.000000,8.271994,0.000000,0.000000
0.000000,0.903846,0.000000,9.295716,0.000000,0.000000
0.000000,0.913462,0.000000,10.560704,0.000000,0.000000
0.000000,0.923077,0.000000,12.153061,0.000000,0.000000
0.000000,0.932692,0.000000,14.210474,0.000000,0.000000
0.000000,0.942308,0.000000,16.982606,0.000000,0.000000
0.000000,0.951923,0.000000,20.996514,0.000000,0.000000
0.000000,0.961538,0.000000,27.401043,0.000000,0.000000
0.000000,0.971154,0.000000,38.199450,0.000000,0.000000
0.000000,0.980769,0.000000,54.275008,0.000000,0.000000
0.000000,0.990385,0.000000,63.541624,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.009615,0.000000,0.000000,-0.001104,0.000000,0.000000
0.009615,0.009615,0.000000,-0.002254,0.000011,-0.000011
0.009615,0.019231,0.000000,-0.002165,0.000017,-0.000031
0.009615,0.028846,0.000000,-0.001904,0.000016,-0.000052
0.009615,0.038462,0.000001,-0.001240,0.000009,-0.000063
0.009615,0.048077,0.000001,0.000300,0.000001,-0.000062
0.009615,0.057692,0.000001,0.003101,-0.000009,-0.000045
0.009615,0.067308,0.000000,0.007407,-0.000019,-0.000010
0.009615,0.076923,0.000000,0.013355,-0.000030,0.000043
0.009615,0.086538,-0.000000,0.021017,-0.000040,0.000115
0.009615,0.096154,-0.000001,0.030422,-0.000050,0.000205
0.009615,0.105769,-0.000001,0.041573,-0.000059,0.000313
0.009615,0.115385,-0.000002,0.054456,-0.000069,0.000439
0.009615,0.125000,-0.000002,0.069049,-0.000078,0.000583
0.009615,0.134615,-0.000003,0.085323,-0.000087,0.000744
0.009615,0.144231,-0.000004,0.103246,-0.000096,0.000922
0.009615,0.153846,-0.000005,0.122783,-0.000104,0.001116
0.009615,0.163462,-0.000006,0.143898,-0.000113,0.001326
0.009615,0.173077,-0.000007,0.166556,-0.000121,0.001551
0.009615,0.182692,-0.000008,0.190722,-0.000129,0.001792
0.009615,0.192308,-0.000010,0.216359,-0.000136,0.002048
0.009615,0.201923,-0.000011,0.243433,-0.000144,0.002318
0.009615,0.211538,-0.000012,0.271907,-0.000151,0.002602
0.009615,0.221154,-0.000014,0.301748,-0.000158,0.002900
0.009615,0.230769,-0.000016,0.332919,-0.000165,0.003211
0.009615,0.240385,-0.000017,0.365385,-0.000172,0.003536
0.009615,0.250000,-0.000019,0.399110,-0.000178,0.003873
0.009615,0.259615,-0.000021,0.434055,-0.000185,0.004222
0.009615,0.269231,-0.000022,0.470183,-0.000191,0.004584
0.009615,0.278846,-0.000024,0.507454,-0.000197,0.004957
0.009615,0.288462,-0.000026,0.545829,-0.000202,0.005341
0.009615,0.298077,-0.000028,0.585263,-0.000208,0.005735
0.009615,0.307692,-0.000030,0.625715,-0.000213,0.006140
0.009615,0.317308,-0.000032,0.667137,-0.000218,0.006555
0.009615,0.326923,-0.000034,0.709483,-0.000223,0.006979
0.009615,0.336538,-0.000037,0.752703,-0.000227,0.007412
0.009615,0.346154,-0.000039,0.796747,-0.000232,0.007853
0.009615,0.355769,-0.000041,0.841561,-0.000236,0.008302
0.009615,0.365385,-0.000043,0.887091,-0.000239,0.008759
0.009615,0.375000,-0.000046,0.933280,-0.000242,0.009221
0.009615,0.384615,-0.000048,0.980072,-0.000245,0.009690
0.009615,0.394231,-0.000050,1.027407,-0.000248,0.010165
0.009615,0.403846,-0.000053,1.075225,-0.000250,0.010644
0.009615,0.413462,-0.000055,1.123466,-0.000252,0.011127
0.009615,0.423077,-0.000058,1.172069,-0.000254,0.011614
0.009615,0.432692,-0.000060,1.220973,-0.000255,0.012104
0.009615,0.442308,-0.000062,1.270118,-0.000256,0.012597
0.009615,0.451923,-0.000065,1.319444,-0.000257,0.013090
0.009615,0.461538,-0.000067,1.368895,-0.000257,0.013586
0.009615,0.471154,-0.000070,1.418415,-0.000257,0.014081
0.009615,0.480769,-0.000072,1.467953,-0.000257,0.014577
0.009615,0.490385,-0.000075,1.517459,-0.000257,0.015072
0.009615,0.500000,-0.000077,1.566892,-0.000256,0.015566
0.009615,0.509615,-0.000080,1.616212,-0.000255,0.016059
0.009615,0.519231,-0.000082,1.665389,-0.000254,0.016550
0.009615,0.528846,-0.000085,1.714400,-0.000253,0.017038
0.009615,0.538462,-0.000087,1.763231,-0.000251,0.017525
0.009615,0.548077,-0.000089,1.811878,-0.000250,0.018010
0.009615,0.557692,-0.000092,1.860350,-0.000249,0.018492
0.009615,0.567308,-0.000094,1.908669,-0.000248,0.018973
0.009615,0.576923,-0.000097,1.956872,-0.000247,0.019452
0.009615,0.586538,-0.000099,2.005015,-0.000246,0.019930
0.009615,0.596154,-0.000101,2.053172,-0.000246,0.020407
0.009615,0.605769,-0.000104,2.101442,-0.000247,0.020885
0.009615,0.615385,-0.000106,2.149945,-0.000248,0.021365
0.009615,0.625000,-0.000108,2.198833,-0.000250,0.021849
0.009615,0.634615,-0.000111,2.248289,-0.000253,0.022337
0.009615,0.644231,-0.000113,2.298531,-0.000257,0.022833
0.009615,0.653846,-0.000116,2.349821,-0.000263,0.023339
0.009615,0.663462,-0.000118,2.402464,-0.000271,0.023858
0.009615,0.673077,-0.000121,2.456822,-0.000281,0.024393
0.009615,0.682692,-0.000124,2.513315,-0.000293,0.024950
0.009615,0.692308,-0.000127,2.572434,-0.000308,0.025533
0.009615,0.701923,-0.000130,2.634749,-0.000326,0.026147
0.009615,0.711538,-0.000133,2.700922,-0.000349,0.026800
0.009615,0.721154,-0.000136,2.771722,-0.000376,0.027499
0.009615,0.730769,-0.000140,2.848040,-0.000408,0.028254
0.009615,0.740385,-0.000144,2.930910,-0.000447,0.029076
0.009615,0.750000,-0.000149,3.021534,-0.000493,0.029976
0.009615,0.759615,-0.000154,3.121309,-0.000548,0.030969
0.009615,0.769231,-0.000159,3.231863,-0.000613,0.032073
0.009615,0.778846,-0.000166,3.355096,-0.000690,0.033307
0.009615,0.788462,-0.000173,3.493229,-0.000781,0.034695
0.009615,0.798077,-0.000181,3.648870,-0.000890,0.036265
0.009615,0.807692,-0.000190,3.825085,-0.001019,0.038050
0.009615,0.817308,-0.000200,4.025501,-0.001173,0.040090
0.009615,0.826923,-0.000212,4.254424,-0.001358,0.042432
0.009615,0.836538,-0.000226,4.517002,-0.001580,0.045133
0.009615,0.846154,-0.000243,4.819426,-0.001848,0.048264
0.009615,0.855769,-0.000262,5.169175,-0.002175,0.051908
0.009615,0.865385,-0.000284,5.575329,-0.002576,0.056174
0.009615,0.875000,-0.000311,6.049004,-0.003072,0.061194
0.009615,0.884615,-0.000344,6.603999,-0.003693,0.067137
0.009615,0.894231,-0.000382,7.257811,-0.004480,0.074224
0.009615,0.903846,-0.000430,8.033160,-0.005502,0.082742
0.009615,0.913462,-0.000488,8.960331,-0.006869,0.093081
0.009615,0.923077,-0.000562,10.081102,-0.008773,0.105784
0.009615,0.932692,-0.000657,11.454202,-0.011609,0.121637
0.009615,0.942308,-0.000785,13.147604,-0.016313,0.141807
0.009615,0.951923,-0.000971,15.130766,-0.025044,0.167975
0.009615,0.961538,-0.001267,16.751312,-0.041353,0.201989
0.009615,0.971154,-0.001766,15.004607,-0.064601,0.243186
0.009615,0.980769,-0.002509,0.426344,-0.060919,0.277977
0.009615,0.990385,-0.002937,-48.261121,0.130469,0.250148
0.009615,1.000000,0.000000,-144.458376,1.000000,0.000000
0.019231,0.000000,0.000000,-0.004430,0.000000,0.000000
0.019231,0.009615,0.000000,-0.002107,0.000031,-0.000016
0.019231,0.019231,0.000001,0.000431,0.000041,-0.000039
0.019231,0.028846,0.000001,0.003073,0.000032,-0.000056
0.019231,0.038462,0.000001,0.005991,0.000010,-0.000057
0.019231,0.048077,0.000001,0.009492,-0.000019,-0.000035
0.019231,0.057692,0.000001,0.013871,-0.000052,0.000015
0.019231,0.067308,0.000000,0.019358,-0.000088,0.000097
0.019231,0.076923,-0.000001,0.026113,-0.000125,0.000211
0.019231,0.086538,-0.000002,0.034240,-0.000162,0.000358
0.019231,0.096154,-0.000004,0.043802,-0.000198,0.000540
0.019231,0.105769,-0.000006,0.054834,-0.000234,0.000755
0.019231,0.115385,-0.000008,0.067349,-0.000270,0.001004
0.019231,0.125000,-0.000011,0.081348,-0.000305,0.001286
0.019231,0.134615,-0.000014,0.096820,-0.000339,0.001600
0.019231,0.144231,-0.000018,0.113749,-0.000372,0.001945
0.019231,0.153846,-0.000021,0.132114,-0.000404,0.002322
0.019231,0.163462,-0.000025,0.151889,-0.000436,0.002729
0.019231,0.173077,-0.000030,0.173048,-0.000466,0.003165
0.019231,0.182692,-0.000034,0.195564,-0.000496,0.003631
0.019231,0.192308,-0.000039,0.219407,-0.000526,0.004125
0.019231,0.201923,-0.000045,0.244548,-0.000554,0.004646
0.019231,0.211538,-0.000050,0.270957,-0.000582,0.005194
0.019231,0.221154,-0.000056,0.298601,-0.000609,0.005769
0.019231,0.230769,-0.000062,0.327451,-0.000636,0.006369
0.019231,0.240385,-0.000068,0.357472,-0.000662,0.006994
0.019231,0.250000,-0.000074,0.388634,-0.000687,0.007643
0.019231,0.259615,-0.000081,0.420902,-0.000711,0.008316
0.019231,0.269231,-0.000088,0.454240,-0.000734,0.009011
0.019231,0.278846,-0.000095,0.488614,-0.000757,0.009729
0.019231,0.288462,-0.000103,0.523986,-0.000779,0.010467
0.019231,0.298077,-0.000110,0.560318,-0.000800,0.011226
0.019231,0.307692,-0.000118,0.597571,-0.000820,0.012005
0.019231,0.317308,-0.000126,0.635702,-0.000839,0.012803
0.019231,0.326923,-0.000134,0.674670,-0.000857,0.013618
0.019231,0.336538,-0.000143,0.714431,-0.000874,0.014450
0.019231,0.346154,-0.000151,0.754938,-0.000890,0.015298
0.019231,0.355769,-0.000160,0.796146,-0.000905,0.016161
0.019231,0.365385,-0.000168,0.838005,-0.000919,0.017038
0.019231,0.375000,-0.000177,0.880467,-0.000932,0.017927
0.019231,0.384615,-0.000186,0.923480,-0.000943,0.018828
0.019231,0.394231,-0.000195,0.966993,-0.000954,0.019740
0.019231,0.403846,-0.000205,1.010953,-0.000963,0.020661
0.019231,0.413462,-0.000214,1.055308,-0.000970,0.021590
0.019231,0.423077,-0.000223,1.100005,-0.000977,0.022526
0.019231,0.432692,-0.000233,1.144991,-0.000982,0.023467
0.019231,0.442308,-0.000242,1.190214,-0.000986,0.024414
0.019231,0.451923,-0.000252,1.235623,-0.000989,0.025364
0.019231,0.461538,-0.000261,1.281169,-0.000991,0.026316
0.019231,0.471154,-0.000271,1.326804,-0.000991,0.027269
0.019231,0.480769,-0.000280,1.372485,-0.000991,0.028223
0.019231,0.490385,-0.000290,1.418169,-0.000989,0.029176
0.019231,0.500000,-0.000299,1.463820,-0.000987,0.030128
0.019231,0.509615,-0.000309,1.509407,-0.000984,0.031077
0.019231,0.519231,-0.000318,1.554903,-0.000980,0.032023
0.019231,0.528846,-0.000328,1.600289,-0.000976,0.032966
0.019231,0.538462,-0.000337,1.645554,-0.000971,0.033905
0.019231,0.548077,-0.000346,1.690696,-0.000967,0.034841
0.019231,0.557692,-0.000356,1.735724,-0.000963,0.035772
0.019231,0.567308,-0.000365,1.780657,-0.000959,0.036701
0.019231,0.576923,-0.000374,1.825530,-0.000957,0.037627
0.019231,0.586538,-0.000383,1.870391,-0.000955,0.038551
0.019231,0.596154,-0.000392,1.915305,-0.000956,0.039475
0.019231,0.605769,-0.000402,1.960359,-0.000958,0.040400
0.019231,0.615385,-0.000411,2.005657,-0.000963,0.041329
0.019231,0.625000,-0.000420,2.051330,-0.000972,0.042265
0.019231,0.634615,-0.000430,2.097535,-0.000984,0.043211
0.019231,0.644231,-0.000439,2.144461,-0.001002,0.044171
0.019231,0.653846,-0.000449,2.192329,-0.001025,0.045150
0.019231,0.663462,-0.000459,2.241400,-0.001055,0.046154
0.019231,0.673077,-0.000469,2.291978,-0.001092,0.047189
0.019231,0.682692,-0.000480,2.344416,-0.001139,0.048263
0.019231,0.692308,-0.000491,2.399122,-0.001197,0.049386
0.019231,0.701923,-0.000503,2.456565,-0.001267,0.050569
0.019231,0.711538,-0.000515,2.517289,-0.001352,0.051822
0.019231,0.721154,-0.000529,2.581913,-0.001454,0.053162
0.019231,0.730769,-0.000543,2.651149,-0.001576,0.054603
0.019231,0.740385,-0.000559,2.725813,-0.001721,0.056167
0.019231,0.750000,-0.000576,2.806836,-0.001893,0.057874
0.019231,0.759615,-0.000596,2.895281,-0.002097,0.059751
0.019231,0.769231,-0.000617,2.992363,-0.002338,0.061829
0.019231,0.778846,-0.000641,3.099466,-0.002622,0.064141
0.019231,0.788462,-0.000667,3.218163,-0.002958,0.066729
0.019231,0.798077,-0.000697,3.350244,-0.003355,0.069641
0.019231,0.807692,-0.000732,3.497738,-0.003825,0.072932
0.019231,0.817308,-0.000771,3.662935,-0.004382,0.076670
0.019231,0.826923,-0.000816,3.848416,-0.005043,0.080931
0.019231,0.836538,-0.000868,4.057059,-0.005831,0.085809
0.019231,0.846154,-0.000928,4.292042,-0.006775,0.091412
0.019231,0.855769,-0.000998,4.556789,-0.007910,0.097873
0.019231,0.865385,-0.001080,4.854855,-0.009285,0.105350
0.019231,0.875000,-0.001177,5.189680,-0.010963,0.114033
0.019231,0.884615,-0.001291,5.564115,-0.013030,0.124155
0.019231,0.894231,-0.001427,5.979488,-0.015605,0.135997
0.019231,0.903846,-0.001591,6.433680,-0.018857,0.149903
0.019231,0.913462,-0.001790,6.916974,-0.023043,0.166277
0.019231,0.923077,-0.002034,7.402649,-0.028556,0.185582
0.019231,0.932692,-0.002339,7.823786,-0.036023,0.208267
0.019231,0.942308,-0.002727,8.011336,-0.046338,0.234513
0.019231,0.951923,-0.003230,7.526335,-0.060182,0.263331
0.019231,0.961538,-0.003884,5.238816,-0.075211,0.290120
0.019231,0.971154,-0.004677,-1.563466,-0.075988,0.301561
0.019231,0.980769,-0.005346,-18.485987,-0.006962,0.269468
0.019231,0.990385,-0.004811,-53.641797,0.277977,0.158344
0.019231,1.000000,0.000000,-103.938423,1.000000,0.000000
0.028846,0.000000,0.000000,-0.007795,0.000000,0.000000
0.028846,0.009615,0.000000,-0.002177,0.000050,-0.000014
0.028846,0.019231,0.000001,0.002921,0.000058,-0.000029
0.028846,0.028846,0.000001,0.007772,0.000034,-0.000031
0.028846,0.038462,0.000002,0.012640,-0.000012,-0.000008
0.028846,0.048077,0.000001,0.017807,-0.000072,0.000048
0.028846,0.057692,0.000000,0.023535,-0.000141,0.000142
0.028846,0.067308,-0.000001,0.030045,-0.000215,0.000279
0.028846,0.076923,-0.000004,0.037506,-0.000291,0.000460
0.028846,0.086538,-0.000007,0.046039,-0.000369,0.000688
0.028846,0.096154,-0.000011,0.055731,-0.000446,0.000962
0.028846,0.105769,-0.000016,0.066640,-0.000523,0.001284
0.028846,0.115385,-0.000021,0.078799,-0.000599,0.001652
0.028846,0.125000,-0.000027,0.092226,-0.000674,0.002067
0.028846,0.134615,-0.000034,0.106929,-0.000747,0.002527
0.028846,0.144231,-0.000042,0.122904,-0.000818,0.003032
0.028846,0.153846,-0.000050,0.140142,-0.000888,0.003581
0.028846,0.163462,-0.000059,0.158627,-0.000956,0.004173
0.028846,0.173077,-0.000068,0.178343,-0.001023,0.004807
0.028846,0.182692,-0.000078,0.199269,-0.001088,0.005482
0.028846,0.192308,-0.000089,0.221381,-0.001151,0.006198
0.028846,0.201923,-0.000100,0.244656,-0.001213,0.006953
0.028846,0.211538,-0.000112,0.269068,-0.001274,0.007746
0.028846,0.221154,-0.000125,0.294591,-0.001333,0.008577
0.028846,0.230769,-0.000138,0.321196,-0.001390,0.009445
0.028846,0.240385,-0.000152,0.348855,-0.001446,0.010348
0.028846,0.250000,-0.000166,0.377539,-0.001500,0.011286
0.028846,0.259615,-0.000180,0.407217,-0.001553,0.012257
0.028846,0.269231,-0.000196,0.437859,-0.001604,0.013261
0.028846,0.278846,-0.000211,0.469431,-0.001653,0.014297
0.028846,0.288462,-0.000227,0.501901,-0.001700,0.015363
0.028846,0.298077,-0.000244,0.535234,-0.001746,0.016458
0.028846,0.307692,-0.000261,0.569395,-0.001789,0.017581
0.028846,0.317308,-0.000278,0.604346,-0.001831,0.018731
0.028846,0.326923,-0.000296,0.640050,-0.001870,0.019906
0.028846,0.336538,-0.000314,0.676468,-0.001908,0.021106
0.028846,0.346154,-0.000333,0.713559,-0.001942,0.022328
0.028846,0.355769,-0.000352,0.751282,-0.001975,0.023572
0.028846,0.365385,-0.000371,0.789594,-0.002005,0.024836
0.028846,0.375000,-0.000390,0.828453,-0.002033,0.026118
0.028846,0.384615,-0.000410,0.867813,-0.002058,0.027416
0.028846,0.394231,-0.000430,0.907630,-0.002080,0.028730
0.028846,0.403846,-0.000450,0.947859,-0.002100,0.030057
0.028846,0.413462,-0.000470,0.988454,-0.002117,0.031396
0.028846,0.423077,-0.000491,1.029370,-0.002132,0.032746
0.028846,0.432692,-0.000511,1.070560,-0.002144,0.034103
0.028846,0.442308,-0.000532,1.111981,-0.002153,0.035468
0.028846,0.451923,-0.000553,1.153589,-0.002159,0.036838
0.028846,0.461538,-0.000573,1.195341,-0.002163,0.038211
0.028846,0.471154,-0.000594,1.237198,-0.002165,0.039587
0.028846,0.480769,-0.000615,1.279121,-0.002164,0.040963
0.028846,0.490385,-0.000636,1.321076,-0.002161,0.042339
0.028846,0.500000,-0.000657,1.363032,-0.002157,0.043713
0.028846,0.509615,-0.000677,1.404961,-0.002151,0.045084
0.028846,0.519231,-0.000698,1.446841,-0.002143,0.046451
0.028846,0.528846,-0.000719,1.488658,-0.002135,0.047813
0.028846,0.538462,-0.000739,1.530401,-0.002126,0.049171
0.028846,0.548077,-0.000759,1.572069,-0.002117,0.050523
0.028846,0.557692,-0.000780,1.613669,-0.002109,0.051871
0.028846,0.567308,-0.000800,1.655219,-0.002102,0.053214
0.028846,0.576923,-0.000820,1.696748,-0.002097,0.054554
0.028846,0.586538,-0.000840,1.738296,-0.002094,0.055891
0.028846,0.596154,-0.000860,1.779918,-0.002096,0.057228
0.028846,0.605769,-0.000881,1.821687,-0.002101,0.058567
0.028846,0.615385,-0.000901,1.863690,-0.002113,0.059911
0.028846,0.625000,-0.000921,1.906036,-0.002132,0.061265
0.028846,0.634615,-0.000942,1.948857,-0.002159,0.062632
0.028846,0.644231,-0.000963,1.992306,-0.002196,0.064019
0.028846,0.653846,-0.000984,2.036567,-0.002246,0.065431
0.028846,0.663462,-0.001006,2.081851,-0.002310,0.066878
0.028846,0.673077,-0.001029,2.128404,-0.002390,0.068367
0.028846,0.682692,-0.001052,2.176510,-0.002490,0.069910
0.028846,0.692308,-0.001076,2.226491,-0.002613,0.071518
0.028846,0.701923,-0.001102,2.278718,-0.002762,0.073207
0.028846,0.711538,-0.001130,2.333608,-0.002942,0.074993
0.028846,0.721154,-0.001159,2.391633,-0.003157,0.076894
0.028846,0.730769,-0.001190,2.453327,-0.003413,0.078933
0.028846,0.740385,-0.001224,2.519284,-0.003718,0.081135
0.028846,0.750000,-0.001262,2.590166,-0.004078,0.083529
0.028846,0.759615,-0.001303,2.666710,-0.004502,0.086148
0.028846,0.769231,-0.001348,2.749722,-0.005002,0.089031
0.028846,0.778846,-0.001399,2.840082,-0.005590,0.092223
0.028846,0.788462,-0.001456,2.938739,-0.006281,0.095773
0.028846,0.798077,-0.001520,3.046694,-0.007093,0.099741
0.028846,0.807692,-0.001592,3.164984,-0.008048,0.104194
0.028846,0.817308,-0.001675,3.294640,-0.009172,0.109211
0.028846,0.826923,-0.001769,3.436618,-0.010497,0.114881
0.028846,0.836538,-0.001876,3.591700,-0.012061,0.121308
0.028846,0.846154,-0.002001,3.760307,-0.013913,0.128609
0.028846,0.855769,-0.002144,3.942213,-0.016113,0.136921
0.028846,0.865385,-0.002310,4.136066,-0.018736,0.146398
0.028846,0.875000,-0.002504,4.338597,-0.021877,0.157210
0.028846,0.884615,-0.002731,4.543285,-0.025657,0.169544
0.028846,0.894231,-0.002998,4.738038,-0.030228,0.183592
0.028846,0.903846,-0.003312,4.900984,-0.035782,0.199527
0.028846,0.913462,-0.003686,4.992582,-0.042548,0.217451
0.028846,0.923077,-0.004131,4.940160,-0.050764,0.237275
0.028846,0.932692,-0.004662,4.606445,-0.060541,0.258455
0.028846,0.942308,-0.005295,3.723942,-0.071376,0.279414
0.028846,0.951923,-0.006035,1.760171,-0.080651,0.296396
0.028846,0.961538,-0.006846,-2.336564,-0.079583,0.301517
0.028846,0.971154,-0.007565,-10.518347,-0.043949,0.280674
0.028846,0.980769,-0.007691,-25.824560,0.082298,0.215297
0.028846,0.990385,-0.005982,-50.714334,0.399937,0.100155
0.028846,1.000000,0.000000,-78.587446,1.000000,0.000000
0.038462,0.000000,0.000000,-0.010117,0.000000,0.000000
0.038462,0.009615,0.000000,-0.001729,0.000061,-0.000007
0.038462,0.019231,0.000001,0.005657,0.000058,-0.000007
0.038462,0.028846,0.000002,0.012454,0.000011,0.000015
0.038462,0.038462,0.000001,0.018993,-0.000068,0.000072
0.038462,0.048077,0.000000,0.025565,-0.000169,0.000170
0.038462,0.057692,-0.000002,0.032428,-0.000283,0.000316
0.038462,0.067308,-0.000005,0.039796,-0.000406,0.000514
0.038462,0.076923,-0.000010,0.047843,-0.000534,0.000768
0.038462,0.086538,-0.000015,0.056703,-0.000664,0.001078
0.038462,0.096154,-0.000022,0.066477,-0.000794,0.001447
0.038462,0.105769,-0.000031,0.077237,-0.000924,0.001873
0.038462,0.115385,-0.000040,0.089034,-0.001053,0.002358
0.038462,0.125000,-0.000051,0.101900,-0.001179,0.002901
0.038462,0.134615,-0.000063,0.115854,-0.001304,0.003501
0.038462,0.144231,-0.000076,0.130906,-0.001425,0.004157
0.038462,0.153846,-0.000090,0.147056,-0.001545,0.004868
0.038462,0.163462,-0.000106,0.164298,-0.001662,0.005634
0.038462,0.173077,-0.000122,0.182623,-0.001776,0.006453
0.038462,0.182692,-0.000140,0.202016,-0.001887,0.007324
0.038462,0.192308,-0.000159,0.222460,-0.001996,0.008246
0.038462,0.201923,-0.000178,0.243937,-0.002103,0.009218
0.038462,0.211538,-0.000199,0.266425,-0.002207,0.010239
