x,y,psi,omega,u,v
0.000000,0.413462,0.000000,1.362266,0.000000,0.000000
0.000000,0.423077,0.000000,1.420378,0.000000,0.000000
0.000000,0.432692,0.000000,1.478473,0.000000,0.000000
0.000000,0.442308,0.000000,1.536454,0.000000,0.000000
0.000000,0.451923,0.000000,1.594225,0.000000,0.000000
0.000000,0.461538,0.000000,1.651691,0.000000,0.000000
0.000000,0.471154,0.000000,1.708765,0.000000,0.000000
0.000000,0.480769,0.000000,1.765362,0.000000,0.000000
0.000000,0.490385,0.000000,1.821404,0.000000,0.000000
0.000000,0.500000,0.000000,1.876819,0.000000,0.000000
0.000000,0.509615,0.000000,1.931543,0.000000,0.000000
0.000000,0.519231,0.000000,1.985525,0.000000,0.000000
0.000000,0.528846,0.000000,2.038719,0.000000,0.000000
0.000000,0.538462,0.000000,2.091096,0.000000,0.000000
0.000000,0.548077,0.000000,2.142638,0.000000,0.000000
0.000000,0.557692,0.000000,2.193344,0.000000,0.000000
0.000000,0.567308,0.000000,2.243229,0.000000,0.000000
0.000000,0.576923,0.000000,2.292329,0.000000,0.000000
0.000000,0.586538,0.000000,2.340700,0.000000,0.000000
0.000000,0.596154,0.000000,2.388422,0.000000,0.000000
0.000000,0.605769,0.000000,2.435604,0.000000,0.000000
0.000000,0.615385,0.000000,2.482382,0.000000,0.000000
0.000000,0.625000,0.000000,2.528929,0.000000,0.000000
0.000000,0.634615,0.000000,2.575453,0.000000,0.000000
0.000000,0.644231,0.000000,2.622207,0.000000,0.000000
0.000000,0.653846,0.000000,2.669491,0.000000,0.000000
0.000000,0.663462,0.000000,2.717660,0.000000,0.000000
0.000000,0.673077,0.000000,2.767134,0.000000,0.000000
0.000000,0.682692,0.000000,2.818403,0.000000,0.000000
0.000000,0.692308,0.000000,2.872040,0.000000,0.000000
0.000000,0.701923,0.000000,2.928718,0.000000,0.000000
0.000000,0.711538,0.000000,2.989217,0.000000,0.000000
0.000000,0.721154,0.000000,3.054452,0.000000,0.000000
0.000000,0.730769,0.000000,3.125489,0.000000,0.000000
0.000000,0.740385,0.000000,3.203577,0.000000,0.000000
0.000000,0.750000,0.000000,3.290179,0.000000,0.000000
0.000000,0.759615,0.000000,3.387012,0.000000,0.000000
0.000000,0.769231,0.000000,3.496097,0.000000,0.000000
0.000000,0.778846,0.000000,3.619823,0.000000,0.000000
0.000000,0.788462,0.000000,3.761019,0.000000,0.000000
0.000000,0.798077,0.000000,3.923052,0.000000,0.000000
0.000000,0.807692,0.000000,4.109944,0.000000,0.000000
0.000000,0.817308,0.000000,4.326532,0.000000,0.000000
0.000000,0.826923,0.000000,4.578663,0.000000,0.000000
0.000000,0.836538,0.000000,4.873463,0.000000,0.000000
0.000000,0.846154,0.000000,5.219689,0.000000,0.000000
0.000000,0.855769,0.000000,5.628223,0.000000,0.000000
0.000000,0.865385,0.000000,6.112747,0.000000,0.000000
0.000000,0.875000,0.000000,6.690727,0.000000,0.000000
0.000000,0.884615,0.000000,7.384827,0.000000,0.000000
0.000000,0.894231,0.000000,8.225009,0.000000,0.000000
0.000000,0.903846,0.000000,9.251771,0.000000,0.000000
0.000000,0.913462,0.000000,10.521582,0.000000,0.000000
0.000000,0.923077,0.000000,12.117726,0.000000,0.000000
0.000000,0.932692,0.000000,14.176306,0.000000,0.000000
0.000000,0.942308,0.000000,16.953962,0.000000,0.000000
0.000000,0.951923,0.000000,20.992621,0.000000,0.000000
0.000000,0.961538,0.000000,27.430050,0.000000,0.000000
0.000000,0.971154,0.000000,38.188761,0.000000,0.000000
0.000000,0.980769,0.000000,54.144667,0.000000,0.000000
0.000000,0.990385,0.000000,63.694900,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.009615,0.000000,0.000000,-0.001204,0.000000,0.000000
0.009615,0.009615,0.000000,-0.002746,0.000012,-0.000012
0.009615,0.019231,0.000000,-0.002841,0.000021,-0.000037
0.009615,0.028846,0.000000,-0.002751,0.000020,-0.000063
0.009615,0.038462,0.000001,-0.002263,0.000013,-0.000080
0.009615,0.048077,0.000001,-0.000833,0.000003,-0.000082
0.009615,0.057692,0.000001,0.001994,-0.000008,-0.000067
0.009615,0.067308,0.000001,0.006517,-0.000019,-0.000032
0.009615,0.076923,0.000000,0.012917,-0.000031,0.000023
0.009615,0.086538,-0.000000,0.021293,-0.000043,0.000100
0.009615,0.096154,-0.000001,0.031695,-0.000054,0.000199
0.009615,0.105769,-0.000001,0.044142,-0.000066,0.000319
0.009615,0.115385,-0.000002,0.058630,-0.000077,0.000460
0.009615,0.125000,-0.000003,0.075142,-0.000088,0.000623
0.009615,0.134615,-0.000003,0.093652,-0.000099,0.000805
0.009615,0.144231,-0.000004,0.114128,-0.000109,0.001008
0.009615,0.153846,-0.000006,0.136533,-0.000120,0.001230
0.009615,0.163462,-0.000007,0.160828,-0.000130,0.001472
0.009615,0.173077,-0.000008,0.186969,-0.000139,0.001732
0.009615,0.182692,-0.000009,0.214915,-0.000149,0.002011
0.009615,0.192308,-0.000011,0.244620,-0.000158,0.002307
0.009615,0.201923,-0.000012,0.276037,-0.000167,0.002621
0.009615,0.211538,-0.000014,0.309118,-0.000176,0.002951
0.009615,0.221154,-0.000016,0.343814,-0.000184,0.003298
0.009615,0.230769,-0.000018,0.380074,-0.000192,0.003661
0.009615,0.240385,-0.000020,0.417845,-0.000200,0.004039
0.009615,0.250000,-0.000022,0.457073,-0.000208,0.004432
0.009615,0.259615,-0.000024,0.497700,-0.000215,0.004839
0.009615,0.269231,-0.000026,0.539668,-0.000222,0.005259
0.009615,0.278846,-0.000028,0.582915,-0.000229,0.005693
0.009615,0.288462,-0.000030,0.627377,-0.000235,0.006138
0.009615,0.298077,-0.000032,0.672989,-0.000241,0.006596
0.009615,0.307692,-0.000035,0.719681,-0.000246,0.007064
0.009615,0.317308,-0.000037,0.767382,-0.000252,0.007543
0.009615,0.326923,-0.000040,0.816018,-0.000256,0.008031
0.009615,0.336538,-0.000042,0.865513,-0.000261,0.008528
0.009615,0.346154,-0.000045,0.915789,-0.000265,0.009033
0.009615,0.355769,-0.000047,0.966765,-0.000268,0.009545
0.009615,0.365385,-0.000050,1.018358,-0.000271,0.010063
0.009615,0.375000,-0.000052,1.070484,-0.000274,0.010586
0.009615,0.384615,-0.000055,1.123057,-0.000276,0.011114
0.009615,0.394231,-0.000058,1.175990,-0.000277,0.011645
0.009615,0.403846,-0.000060,1.229196,-0.000279,0.012180
0.009615,0.413462,-0.000063,1.282587,-0.000279,0.012715
0.009615,0.423077,-0.000066,1.336075,-0.000279,0.013252
0.009615,0.432692,-0.000068,1.389575,-0.000279,0.013789
0.009615,0.442308,-0.000071,1.443001,-0.000278,0.014325
0.009615,0.451923,-0.000074,1.496270,-0.000277,0.014859
0.009615,0.461538,-0.000076,1.549301,-0.000275,0.015390
0.009615,0.471154,-0.000079,1.602019,-0.000273,0.015918
0.009615,0.480769,-0.000082,1.654350,-0.000271,0.016442
0.009615,0.490385,-0.000084,1.706228,-0.000268,0.016961
0.009615,0.500000,-0.000087,1.757593,-0.000265,0.017475
0.009615,0.509615,-0.000089,1.808390,-0.000261,0.017982
0.009615,0.519231,-0.000092,1.858576,-0.000258,0.018483
0.009615,0.528846,-0.000094,1.908114,-0.000254,0.018977
0.009615,0.538462,-0.000097,1.956982,-0.000250,0.019464
0.009615,0.548077,-0.000099,2.005166,-0.000246,0.019943
0.009615,0.557692,-0.000101,2.052668,-0.000242,0.020415
0.009615,0.567308,-0.000104,2.099507,-0.000238,0.020880
0.009615,0.576923,-0.000106,2.145716,-0.000234,0.021339
0.009615,0.586538,-0.000108,2.191350,-0.000231,0.021790
0.009615,0.596154,-0.000110,2.236485,-0.000228,0.022236
0.009615,0.605769,-0.000113,2.281220,-0.000226,0.022678
0.009615,0.615385,-0.000115,2.325683,-0.000224,0.023116
0.009615,0.625000,-0.000117,2.370031,-0.000224,0.023553
0.009615,0.634615,-0.000119,2.414455,-0.000224,0.023989
0.009615,0.644231,-0.000121,2.459185,-0.000226,0.024428
0.009615,0.653846,-0.000123,2.504493,-0.000229,0.024873
0.009615,0.663462,-0.000126,2.550702,-0.000235,0.025326
0.009615,0.673077,-0.000128,2.598189,-0.000242,0.025791
0.009615,0.682692,-0.000130,2.647394,-0.000252,0.026272
0.009615,0.692308,-0.000133,2.698830,-0.000265,0.026776
0.009615,0.701923,-0.000135,2.753093,-0.000282,0.027307
0.009615,0.711538,-0.000138,2.810876,-0.000302,0.027874
0.009615,0.721154,-0.000141,2.872979,-0.000328,0.028483
0.009615,0.730769,-0.000144,2.940333,-0.000358,0.029146
0.009615,0.740385,-0.000148,3.014017,-0.000396,0.029872
0.009615,0.750000,-0.000152,3.095283,-0.000441,0.030675
0.009615,0.759615,-0.000157,3.185586,-0.000495,0.031570
0.009615,0.769231,-0.000162,3.286618,-0.000560,0.032574
0.009615,0.778846,-0.000167,3.400355,-0.000637,0.033709
0.009615,0.788462,-0.000174,3.529103,-0.000729,0.034999
0.009615,0.798077,-0.000181,3.675562,-0.000839,0.036472
0.009615,0.807692,-0.000190,3.842905,-0.000970,0.038163
0.009615,0.817308,-0.000200,4.034876,-0.001127,0.040114
0.009615,0.826923,-0.000212,4.255903,-0.001315,0.042371
0.009615,0.836538,-0.000225,4.511258,-0.001541,0.044995
0.009615,0.846154,-0.000241,4.807247,-0.001814,0.048057
0.009615,0.855769,-0.000260,5.151469,-0.002147,0.051643
0.009615,0.865385,-0.000283,5.553143,-0.002554,0.055861
0.009615,0.875000,-0.000309,6.023549,-0.003058,0.060847
0.009615,0.884615,-0.000341,6.576622,-0.003688,0.066771
0.009615,0.894231,-0.000380,7.229809,-0.004488,0.073854
0.009615,0.903846,-0.000428,8.005473,-0.005521,0.082383
0.009615,0.913462,-0.000486,8.933509,-0.006889,0.092750
0.009615,0.923077,-0.000560,10.056187,-0.008785,0.105494
0.009615,0.932692,-0.000655,11.433992,-0.011626,0.121398
0.009615,0.942308,-0.000784,13.134808,-0.016385,0.141626
0.009615,0.951923,-0.000970,15.119995,-0.025183,0.167852
0.009615,0.961538,-0.001268,16.728329,-0.041337,0.201912
0.009615,0.971154,-0.001765,14.986753,-0.064218,0.243159
0.009615,0.980769,-0.002503,0.485298,-0.061313,0.278042
0.009615,0.990385,-0.002944,-48.305577,0.130155,0.250057
0.009615,1.000000,0.000000,-144.305100,1.000000,0.000000
0.019231,0.000000,0.000000,-0.005111,0.000000,0.000000
0.019231,0.009615,0.000000,-0.002721,0.000037,-0.000019
0.019231,0.019231,0.000001,-0.000013,0.000050,-0.000049
0.019231,0.028846,0.000001,0.002835,0.000043,-0.000073
0.019231,0.038462,0.000002,0.005984,0.000020,-0.000081
0.019231,0.048077,0.000002,0.009774,-0.000012,-0.000063
0.019231,0.057692,0.000001,0.014545,-0.000050,-0.000013
0.019231,0.067308,0.000001,0.020569,-0.000091,0.000071
0.019231,0.076923,-0.000000,0.028043,-0.000133,0.000193
0.019231,0.086538,-0.000002,0.037098,-0.000176,0.000354
0.019231,0.096154,-0.000004,0.047819,-0.000219,0.000554
0.019231,0.105769,-0.000006,0.060257,-0.000261,0.000794
0.019231,0.115385,-0.000009,0.074435,-0.000303,0.001074
0.019231,0.125000,-0.000012,0.090363,-0.000345,0.001392
0.019231,0.134615,-0.000015,0.108032,-0.000385,0.001749
0.019231,0.144231,-0.000019,0.127429,-0.000425,0.002144
0.019231,0.153846,-0.000024,0.148532,-0.000464,0.002576
0.019231,0.163462,-0.000028,0.171311,-0.000502,0.003045
0.019231,0.173077,-0.000033,0.195737,-0.000539,0.003549
0.019231,0.182692,-0.000039,0.221774,-0.000575,0.004087
0.019231,0.192308,-0.000044,0.249386,-0.000610,0.004660
0.019231,0.201923,-0.000050,0.278532,-0.000644,0.005266
0.019231,0.211538,-0.000057,0.309172,-0.000677,0.005903
0.019231,0.221154,-0.000063,0.341262,-0.000710,0.006572
0.019231,0.230769,-0.000070,0.374756,-0.000741,0.007270
0.019231,0.240385,-0.000078,0.409607,-0.000771,0.007998
0.019231,0.250000,-0.000085,0.445767,-0.000800,0.008754
0.019231,0.259615,-0.000093,0.483184,-0.000828,0.009537
0.019231,0.269231,-0.000101,0.521805,-0.000854,0.010346
0.019231,0.278846,-0.000109,0.561575,-0.000879,0.011179
0.019231,0.288462,-0.000118,0.602438,-0.000903,0.012036
0.019231,0.298077,-0.000127,0.644333,-0.000926,0.012915
0.019231,0.307692,-0.000136,0.687199,-0.000947,0.013815
0.019231,0.317308,-0.000145,0.730974,-0.000967,0.014735
0.019231,0.326923,-0.000154,0.775591,-0.000985,0.015672
0.019231,0.336538,-0.000164,0.820983,-0.001002,0.016626
0.019231,0.346154,-0.000174,0.867080,-0.001017,0.017595
0.019231,0.355769,-0.000184,0.913812,-0.001030,0.018578
0.019231,0.365385,-0.000194,0.961107,-0.001041,0.019573
0.019231,0.375000,-0.000204,1.008889,-0.001051,0.020577
0.019231,0.384615,-0.000214,1.057085,-0.001059,0.021591
0.019231,0.394231,-0.000224,1.105619,-0.001066,0.022611
0.019231,0.403846,-0.000234,1.154414,-0.001070,0.023637
0.019231,0.413462,-0.000245,1.203394,-0.001073,0.024666
0.019231,0.423077,-0.000255,1.252484,-0.001074,0.025697
0.019231,0.432692,-0.000265,1.301608,-0.001073,0.026729
0.019231,0.442308,-0.000275,1.350693,-0.001070,0.027758
0.019231,0.451923,-0.000286,1.399666,-0.001066,0.028785
0.019231,0.461538,-0.000296,1.448460,-0.001060,0.029807
0.019231,0.471154,-0.000306,1.497006,-0.001052,0.030823
0.019231,0.480769,-0.000316,1.545244,-0.001043,0.031831
0.019231,0.490385,-0.000326,1.593116,-0.001033,0.032831
0.019231,0.500000,-0.000336,1.640569,-0.001021,0.033820
0.019231,0.509615,-0.000346,1.687557,-0.001008,0.034798
0.019231,0.519231,-0.000355,1.734043,-0.000995,0.035764
0.019231,0.528846,-0.000365,1.779995,-0.000981,0.036718
0.019231,0.538462,-0.000374,1.825394,-0.000966,0.037658
0.019231,0.548077,-0.000384,1.870229,-0.000952,0.038584
0.019231,0.557692,-0.000393,1.914503,-0.000937,0.039498
0.019231,0.567308,-0.000402,1.958230,-0.000923,0.040398
0.019231,0.576923,-0.000410,2.001442,-0.000910,0.041285
0.019231,0.586538,-0.000419,2.044185,-0.000898,0.042161
0.019231,0.596154,-0.000428,2.086525,-0.000888,0.043026
0.019231,0.605769,-0.000436,2.128550,-0.000880,0.043883
0.019231,0.615385,-0.000445,2.170370,-0.000875,0.044734
0.019231,0.625000,-0.000453,2.212120,-0.000873,0.045582
0.019231,0.634615,-0.000461,2.253965,-0.000876,0.046431
0.019231,0.644231,-0.000470,2.296104,-0.000883,0.047284
0.019231,0.653846,-0.000478,2.338769,-0.000897,0.048147
0.019231,0.663462,-0.000487,2.382235,-0.000918,0.049026
0.019231,0.673077,-0.000496,2.426823,-0.000947,0.049928
0.019231,0.682692,-0.000505,2.472905,-0.000985,0.050861
0.019231,0.692308,-0.000515,2.520911,-0.001035,0.051835
0.019231,0.701923,-0.000525,2.571336,-0.001098,0.052861
0.019231,0.711538,-0.000536,2.624752,-0.001176,0.053952
0.019231,0.721154,-0.000548,2.681812,-0.001272,0.055122
0.019231,0.730769,-0.000560,2.743265,-0.001389,0.056390
0.019231,0.740385,-0.000574,2.809969,-0.001529,0.057775
0.019231,0.750000,-0.000590,2.882903,-0.001698,0.059300
0.019231,0.759615,-0.000607,2.963185,-0.001899,0.060992
0.019231,0.769231,-0.000626,3.052087,-0.002139,0.062883
0.019231,0.778846,-0.000648,3.151061,-0.002425,0.065009
0.019231,0.788462,-0.000673,3.261752,-0.002763,0.067413
0.019231,0.798077,-0.000701,3.386028,-0.003165,0.070144
0.019231,0.807692,-0.000734,3.526002,-0.003642,0.073261
0.019231,0.817308,-0.000771,3.684054,-0.004208,0.076831
0.019231,0.826923,-0.000815,3.862852,-0.004882,0.080935
0.019231,0.836538,-0.000865,4.065362,-0.005685,0.085668
0.019231,0.846154,-0.000924,4.294839,-0.006648,0.091142
0.019231,0.855769,-0.000993,4.554784,-0.007805,0.097492
0.019231,0.865385,-0.001074,4.848822,-0.009204,0.104879
0.019231,0.875000,-0.001170,5.180455,-0.010910,0.113495
0.019231,0.884615,-0.001284,5.552553,-0.013006,0.123575
0.019231,0.894231,-0.001420,5.966371,-0.015612,0.135401
0.019231,0.903846,-0.001584,6.419615,-0.018896,0.149314
0.019231,0.913462,-0.001784,6.902434,-0.023110,0.165722
0.019231,0.923077,-0.002029,7.388260,-0.028648,0.185090
0.019231,0.932692,-0.002335,7.810522,-0.036133,0.207867
0.019231,0.942308,-0.002724,7.999643,-0.046454,0.234206
0.019231,0.951923,-0.003228,7.514298,-0.060286,0.263070
0.019231,0.961538,-0.003883,5.223885,-0.075306,0.289878
0.019231,0.971154,-0.004676,-1.574327,-0.076130,0.301511
0.019231,0.980769,-0.005347,-18.480257,-0.006899,0.269794
0.019231,0.990385,-0.004809,-53.668873,0.278042,0.157939
0.019231,1.000000,0.000000,-103.976121,1.000000,0.000000
0.028846,0.000000,0.000000,-0.009214,0.000000,0.000000
0.028846,0.009615,0.000000,-0.003013,0.000061,-0.000017
0.028846,0.019231,0.000001,0.002675,0.000074,-0.000039
0.028846,0.028846,0.000002,0.008118,0.000051,-0.000048
0.028846,0.038462,0.000002,0.013591,0.000003,-0.000030
0.028846,0.048077,0.000002,0.019400,-0.000064,0.000023
0.028846,0.057692,0.000001,0.025842,-0.000141,0.000120
0.028846,0.067308,-0.000001,0.033171,-0.000226,0.000265
0.028846,0.076923,-0.000003,0.041587,-0.000314,0.000462
0.028846,0.086538,-0.000007,0.051238,-0.000404,0.000712
0.028846,0.096154,-0.000011,0.062230,-0.000495,0.001016
0.028846,0.105769,-0.000016,0.074636,-0.000585,0.001376
0.028846,0.115385,-0.000022,0.088504,-0.000675,0.001792
0.028846,0.125000,-0.000029,0.103858,-0.000764,0.002262
0.028846,0.134615,-0.000037,0.120711,-0.000851,0.002786
0.028846,0.144231,-0.000046,0.139062,-0.000936,0.003364
0.028846,0.153846,-0.000055,0.158902,-0.001020,0.003994
0.028846,0.163462,-0.000065,0.180213,-0.001102,0.004676
0.028846,0.173077,-0.000076,0.202975,-0.001182,0.005408
0.028846,0.182692,-0.000088,0.227162,-0.001260,0.006189
0.028846,0.192308,-0.000101,0.252742,-0.001336,0.007019
0.028846,0.201923,-0.000114,0.279685,-0.001410,0.007896
0.028846,0.211538,-0.000128,0.307955,-0.001482,0.008818
0.028846,0.221154,-0.000142,0.337514,-0.001552,0.009785
0.028846,0.230769,-0.000157,0.368323,-0.001619,0.010795
0.028846,0.240385,-0.000173,0.400340,-0.001684,0.011846
0.028846,0.250000,-0.000190,0.433522,-0.001747,0.012937
0.028846,0.259615,-0.000207,0.467824,-0.001807,0.014066
0.028846,0.269231,-0.000225,0.503198,-0.001864,0.015233
0.028846,0.278846,-0.000243,0.539596,-0.001919,0.016435
0.028846,0.288462,-0.000262,0.576967,-0.001971,0.017670
0.028846,0.298077,-0.000281,0.615258,-0.002020,0.018936
0.028846,0.307692,-0.000300,0.654416,-0.002066,0.020233
0.028846,0.317308,-0.000320,0.694384,-0.002108,0.021557
0.028846,0.326923,-0.000341,0.735105,-0.002148,0.022908
0.028846,0.336538,-0.000362,0.776521,-0.002184,0.024282
0.028846,0.346154,-0.000383,0.818569,-0.002216,0.025677
0.028846,0.355769,-0.000404,0.861190,-0.002245,0.027092
0.028846,0.365385,-0.000426,0.904320,-0.002271,0.028524
0.028846,0.375000,-0.000448,0.947894,-0.002292,0.029971
0.028846,0.384615,-0.000470,0.991848,-0.002310,0.031430
0.028846,0.394231,-0.000492,1.036117,-0.002324,0.032899
0.028846,0.403846,-0.000515,1.080635,-0.002333,0.034377
0.028846,0.413462,-0.000537,1.125337,-0.002339,0.035859
0.028846,0.423077,-0.000560,1.170157,-0.002342,0.037344
0.028846,0.432692,-0.000582,1.215032,-0.002340,0.038830
0.028846,0.442308,-0.000605,1.259899,-0.002335,0.040315
0.028846,0.451923,-0.000627,1.304695,-0.002326,0.041795
0.028846,0.461538,-0.000650,1.349362,-0.002313,0.043269
0.028846,0.471154,-0.000672,1.393843,-0.002297,0.044734
0.028846,0.480769,-0.000694,1.438084,-0.002278,0.046189
0.028846,0.490385,-0.000716,1.482038,-0.002257,0.047632
0.028846,0.500000,-0.000737,1.525659,-0.002232,0.049061
0.028846,0.509615,-0.000758,1.568907,-0.002206,0.050474
0.028846,0.519231,-0.000780,1.611750,-0.002177,0.051871
0.028846,0.528846,-0.000800,1.654162,-0.002147,0.053250
0.028846,0.538462,-0.000821,1.696125,-0.002117,0.054611
0.028846,0.548077,-0.000841,1.737630,-0.002086,0.055953
0.028846,0.557692,-0.000861,1.778678,-0.002055,0.057276
0.028846,0.567308,-0.000881,1.819282,-0.002025,0.058580
0.028846,0.576923,-0.000900,1.859467,-0.001997,0.059867
0.028846,0.586538,-0.000919,1.899273,-0.001972,0.061137
0.028846,0.596154,-0.000938,1.938754,-0.001951,0.062393
0.028846,0.605769,-0.000956,1.977984,-0.001934,0.063636
0.028846,0.615385,-0.000975,2.017054,-0.001923,0.064871
0.028846,0.625000,-0.000993,2.056077,-0.001920,0.066102
0.028846,0.634615,-0.001012,2.095192,-0.001926,0.067332
0.028846,0.644231,-0.001031,2.134561,-0.001942,0.068569
0.028846,0.653846,-0.001049,2.174379,-0.001972,0.069818
0.028846,0.663462,-0.001068,2.214870,-0.002016,0.071089
0.028846,0.673077,-0.001088,2.256296,-0.002077,0.072391
0.028846,0.682692,-0.001108,2.298959,-0.002159,0.073735
0.028846,0.692308,-0.001130,2.343202,-0.002265,0.075133
0.028846,0.701923,-0.001152,2.389421,-0.002398,0.076602
0.028846,0.711538,-0.001176,2.438061,-0.002563,0.078158
0.028846,0.721154,-0.001201,2.489626,-0.002766,0.079821
0.028846,0.730769,-0.001229,2.544684,-0.003011,0.081615
0.028846,0.740385,-0.001259,2.603871,-0.003306,0.083565
0.028846,0.750000,-0.001292,2.667892,-0.003658,0.085702
0.028846,0.759615,-0.001329,2.737533,-0.004078,0.088061
0.028846,0.769231,-0.001371,2.813652,-0.004577,0.090683
0.028846,0.778846,-0.001418,2.897188,-0.005167,0.093613
0.028846,0.788462,-0.001470,2.989148,-0.005864,0.096904
0.028846,0.798077,-0.001530,3.090598,-0.006686,0.100619
0.028846,0.807692,-0.001599,3.202638,-0.007657,0.104826
0.028846,0.817308,-0.001678,3.326362,-0.008801,0.109608
0.028846,0.826923,-0.001768,3.462787,-0.010152,0.115057
0.028846,0.836538,-0.001873,3.612746,-0.011748,0.121279
0.028846,0.846154,-0.001994,3.776704,-0.013639,0.128398
0.028846,0.855769,-0.002135,3.954463,-0.015883,0.136551
0.028846,0.865385,-0.002299,4.144688,-0.018557,0.145895
0.028846,0.875000,-0.002492,4.344104,-0.021754,0.156606
0.028846,0.884615,-0.002718,4.546151,-0.025594,0.168871
0.028846,0.894231,-0.002984,4.738646,-0.030227,0.182884
0.028846,0.903846,-0.003299,4.899593,-0.035842,0.198817
0.028846,0.913462,-0.003673,4.989349,-0.042665,0.216772
0.028846,0.923077,-0.004120,4.935236,-0.050930,0.236656
0.028846,0.932692,-0.004653,4.600007,-0.060742,0.257918
0.028846,0.942308,-0.005288,3.715948,-0.071589,0.278976
0.028846,0.951923,-0.006029,1.750110,-0.080855,0.296067
0.028846,0.961538,-0.006843,-2.348705,-0.079778,0.301300
0.028846,0.971154,-0.007564,-10.529844,-0.044134,0.280538
0.028846,0.980769,-0.007691,-25.832948,0.082260,0.215155
0.028846,0.990385,-0.005982,-50.729413,0.399949,0.100249
0.028846,1.000000,0.000000,-78.602682,1.000000,0.000000
0.038462,0.000000,0.000000,-0.012259,0.000000,0.000000
0.038462,0.009615,0.000001,-0.002791,0.000076,-0.000011
0.038462,0.019231,0.000001,0.005607,0.000081,-0.000016
0.038462,0.028846,0.000002,0.013372,0.000034,0.000001
0.038462,0.038462,0.000002,0.020861,-0.000051,0.000055
0.038462,0.048077,0.000001,0.028392,-0.000163,0.000155
0.038462,0.057692,-0.000001,0.036253,-0.000292,0.000310
0.038462,0.067308,-0.000004,0.044687,-0.000432,0.000524
0.038462,0.076923,-0.000009,0.053896,-0.000580,0.000801
0.038462,0.086538,-0.000016,0.064037,-0.000731,0.001144
0.038462,0.096154,-0.000023,0.075231,-0.000884,0.001555
0.038462,0.105769,-0.000033,0.087565,-0.001037,0.002035
0.038462,0.115385,-0.000043,0.101102,-0.001189,0.002583
0.038462,0.125000,-0.000055,0.115881,-0.001339,0.003199
0.038462,0.134615,-0.000069,0.131930,-0.001487,0.003884
0.038462,0.144231,-0.000084,0.149258,-0.001633,0.004635
0.038462,0.153846,-0.000100,0.167869,-0.001776,0.005453
0.038462,0.163462,-0.000118,0.187755,-0.001916,0.006335
0.038462,0.173077,-0.000137,0.208904,-0.002053,0.007281
0.038462,0.182692,-0.000158,0.231296,-0.002186,0.008289
0.038462,0.192308,-0.000179,0.254911,-0.002317,0.009358
0.038462,0.201923,-0.000202,0.279720,-0.002443,0.010486
0.038462,0.211538,-0.000226,0.305697,-0.002566,0.011672
